;EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
6689;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;233497.0;0.0;0.0;0.0;0.0;572363.0;449689.0;121244.0;24681.0;19.0;449701000.0;71445.0;0.0;0.0;440629.0;37.6667;0.0
6690;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3416.0;70.0;5199.0;0.0;0.0;10009900.0;8362370.0;1066340.0;721052.0;208627.0;53856.0;22.0;12727200.0;0.0;0.0;4089.0;435600.0;75.3333;33153.0
6691;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4311.0;110.0;16356.0;171.0;0.0;13188500.0;10609400.0;1461810.0;908966.0;293913.0;73830.0;30.0;29598400.0;393760.0;0.0;5359.0;594000.0;111.067;34002.0
6692;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2465.0;26.0;29126.0;55.0;0.0;1586440.0;1402530.0;169364.0;124753.0;55747.0;8554.0;26.0;14296000.0;77644.0;0.0;4822.0;514800.0;23.1333;16048.0
6693;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;37.0;0.0;0.0;0.0;0.0;132060.0;26270.0;14058.0;2093.0;3044.0;710.0;1.0;0.0;0.0;0.0;186.0;19800.0;1.21667;173.0
6694;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2934.0;36.0;18701.0;0.0;0.0;3301500.0;2437430.0;367644.0;227020.0;95229.0;18460.0;26.0;32055800.0;27690.0;0.0;4650.0;517809.0;36.4;17138.0
6703;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6338.0;251.0;64399.0;1000.0;0.0;16468200.0;13708400.0;1755440.0;1241190.0;362752.0;88660.0;55.0;133366000.0;1966640.0;0.0;10216.0;1089000.0;135.567;50300.0
6704;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3997.0;263.0;41378.0;159.0;0.0;12045500.0;10032500.0;1292150.0;1007000.0;254400.0;65260.0;26.0;103859000.0;399090.0;0.0;4799.0;514800.0;90.45;60048.0
6705;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1770.0;591.0;1.0;0.0;0.0;0.0;0.0;0.0;1.15;0.0
6706;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8005.0;386.0;37741.0;896.0;0.0;5872770.0;4730960.0;627300.0;400271.0;152866.0;31914.0;54.0;22304900.0;529536.0;0.0;9937.0;1061490.0;67.4667;39208.0
6707;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8361.0;220.0;12960.0;2.0;0.0;10867600.0;9046600.0;1156840.0;763493.0;259581.0;58428.0;54.0;14022700.0;2164.0;0.0;10044.0;1069200.0;102.25;65623.0
6708;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCX;CAXIAS DO SUL;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5601.0;1519.0;1.0;0.0;0.0;0.0;0.0;0.0;2.41667;0.0
6709;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4076.0;99.0;24300.0;8.0;0.0;4119580.0;3578730.0;565134.0;352940.0;137512.0;28096.0;32.0;60246600.0;7024.0;0.0;4692.0;643674.0;52.85;27683.0
6711;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8117.0;273.0;106567.0;1017.0;0.0;21729400.0;16504100.0;2315400.0;1616200.0;477259.0;116940.0;60.0;230508000.0;2475230.0;0.0;11149.0;1188000.0;172.783;75892.0
6712;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3542.0;56.0;2155.0;5.0;0.0;6043090.0;4654190.0;645362.0;385545.0;143618.0;32850.0;25.0;2831670.0;6570.0;0.0;4599.0;491147.0;54.8833;25618.0
6713;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8231.0;318.0;28847.0;425.0;0.0;17290500.0;13926900.0;1842560.0;1191390.0;368834.0;93060.0;55.0;48809100.0;719100.0;0.0;10219.0;1089000.0;139.667;57976.0
6714;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13982.0;337.0;30846.0;1157.0;0.0;16940100.0;12897500.0;1814200.0;1063170.0;404216.0;93228.0;102.0;28653900.0;1057500.0;0.0;18534.0;1984920.0;173.583;72955.0
6715;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4395.0;196.0;11534.0;17.0;0.0;912800.0;716385.0;98153.0;61126.0;42693.0;5053.0;31.0;1880040.0;2771.0;0.0;5600.0;602241.0;24.9833;33918.0
6716;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7488.0;1710.0;2.0;0.0;0.0;0.0;0.0;0.0;3.23333;0.0
6717;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;17115.0;647.0;200888.0;1079.0;0.0;19456400.0;14782100.0;2414270.0;1364350.0;566047.0;119700.0;140.0;156642000.0;922545.0;0.0;22756.0;2823720.0;250.15;114441.0
6718;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;578.0;18.0;374.0;0.0;0.0;1593090.0;990114.0;169585.0;80759.0;29266.0;8565.0;5.0;640662.0;0.0;0.0;930.0;99000.0;12.65;3422.0
6719;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5275.0;181.0;8551.0;93.0;0.0;11132800.0;9036080.0;1187100.0;748991.0;225907.0;59955.0;35.0;14647900.0;159309.0;0.0;6499.0;693000.0;90.7667;33075.0
6720;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2555.0;798.0;1.0;0.0;0.0;0.0;0.0;0.0;1.61667;0.0
6721;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;19.0;0.0;264.0;0.0;0.0;148428.0;15162.0;15800.0;1473.0;3568.0;798.0;1.0;210672.0;0.0;0.0;186.0;19800.0;1.55;157.0
6722;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3915.0;127.0;10255.0;1.0;0.0;4038680.0;3124170.0;436250.0;257695.0;107805.0;22344.0;28.0;8183490.0;798.0;0.0;5061.0;546694.0;45.7333;19065.0
6723;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMA;MARABÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3582.0;61.0;27607.0;91.0;0.0;5281620.0;4017320.0;572569.0;366221.0;132534.0;29375.0;25.0;31750900.0;106925.0;0.0;4495.0;487294.0;49.8333;29658.0
6724;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;781.0;5.0;231.0;0.0;0.0;1594520.0;1166030.0;177366.0;94441.0;32083.0;8958.0;6.0;344883.0;0.0;0.0;1068.0;118800.0;13.1833;4452.0
6725;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5329.0;144.0;5112.0;0.0;0.0;9164030.0;7956200.0;975513.0;654963.0;191902.0;49269.0;33.0;7632220.0;0.0;0.0;6138.0;653400.0;75.75;33912.0
6727;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8469.0;279.0;7733.0;9.0;0.0;17192800.0;13592700.0;1844040.0;1135130.0;403281.0;94695.0;59.0;12411500.0;14445.0;0.0;10712.0;1148940.0;151.367;64358.0
6728;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4566.0;134.0;43537.0;376.0;0.0;3549750.0;2941440.0;379369.0;270002.0;99080.0;19282.0;31.0;27443900.0;233872.0;0.0;5707.0;609947.0;40.15;33899.0
6729;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3916.0;218.0;41448.0;39.0;0.0;9210920.0;7475640.0;982748.0;718976.0;204296.0;49634.0;26.0;79124200.0;74451.0;0.0;4825.0;514800.0;72.7333;41483.0
6730;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRB;RIO BRANCO;AC;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4206.0;134.0;28554.0;149.0;0.0;12849300.0;11381600.0;1390260.0;1041770.0;285812.0;70215.0;31.0;73408600.0;577575.0;0.0;5673.0;613800.0;102.15;50664.0
6731;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;217.0;5.0;2785.0;0.0;0.0;615288.0;358918.0;65498.0;33499.0;13088.0;3308.0;2.0;4606390.0;0.0;0.0;372.0;39600.0;4.78333;1194.0
6732;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7833.0;279.0;30817.0;14.0;0.0;16492000.0;12955800.0;1762070.0;1104350.0;355412.0;89316.0;54.0;50971300.0;23156.0;0.0;9971.0;1065350.0;138.067;49409.0
6733;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;19130.0;406.0;14481.0;4.0;0.0;22421400.0;17752600.0;2645880.0;1436370.0;698062.0;160544.0;173.0;13438400.0;3712.0;0.0;24161.0;2851300.0;285.483;98674.0
6734;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;230.0;7.0;202.0;0.0;0.0;658812.0;407330.0;70130.0;34053.0;12371.0;3542.0;2.0;357742.0;0.0;0.0;372.0;39600.0;5.05;1777.0
6735;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4889.0;137.0;16674.0;256.0;0.0;10186800.0;8658420.0;1087020.0;734618.0;203914.0;54901.0;31.0;29529700.0;453376.0;0.0;5752.0;613800.0;83.0333;31464.0
6736;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4065.0;94.0;31698.0;153.0;0.0;9095670.0;6424080.0;970016.0;586091.0;205033.0;48992.0;32.0;51576300.0;234243.0;0.0;5941.0;633600.0;76.15;33596.0
6738;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3682.0;872.0;1.0;0.0;0.0;0.0;0.0;0.0;1.78333;0.0
6739;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;39563.0;1450.0;76943.0;2239.0;0.0;42609400.0;34386400.0;4581840.0;2795290.0;1093870.0;237184.0;272.0;66654800.0;1952410.0;0.0;48864.0;5254600.0;460.883;172405.0
6740;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;339.0;6.0;490.0;0.0;0.0;755160.0;367815.0;81751.0;29722.0;16571.0;4340.0;4.0;531650.0;0.0;0.0;696.0;75347.0;7.2;1481.0
6741;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;12775.0;270.0;28470.0;34.0;0.0;16927100.0;13860900.0;1804570.0;1167730.0;401176.0;91140.0;84.0;30889900.0;36890.0;0.0;15601.0;1663200.0;154.967;89695.0
6742;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3342.0;138.0;36753.0;129.0;0.0;6021550.0;4424810.0;656080.0;414191.0;148784.0;34424.0;26.0;48661000.0;170796.0;0.0;4548.0;495535.0;55.05;25441.0
6744;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4318.0;208.0;4551.0;38.0;0.0;12083100.0;10838200.0;1292150.0;932553.0;254167.0;65260.0;26.0;11423000.0;95380.0;0.0;4814.0;514800.0;92.2167;43140.0
6745;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4085.0;66.0;1822.0;48.0;0.0;3549620.0;2998390.0;377858.0;243985.0;98841.0;19084.0;26.0;1337350.0;35232.0;0.0;4836.0;514800.0;40.1;24228.0
6747;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8097.0;306.0;55435.0;1120.0;0.0;5849130.0;4875160.0;625023.0;422961.0;178085.0;31914.0;54.0;33575300.0;685560.0;0.0;9897.0;1057640.0;72.8833;39136.0
6748;GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000003;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9651.0;0.0;2.0;0.0;0.0;0.0;324.0;35747.0;4.38333;0.0
